sample_id,dataset,split,task,image_path,mask_path,class_name,orig_class_folder,is_labeled
fus_00000826,FUSeg,val,seg,data/FUSeg/val/images/0559.png,data/FUSeg/val/labels/0559.png,,,1
fus_00000827,FUSeg,val,seg,data/FUSeg/val/images/0560.png,data/FUSeg/val/labels/0560.png,,,1
fus_00000828,FUSeg,val,seg,data/FUSeg/val/images/0565.png,data/FUSeg/val/labels/0565.png,,,1
fus_00000829,FUSeg,val,seg,data/FUSeg/val/images/0566.png,data/FUSeg/val/labels/0566.png,,,1
fus_00000830,FUSeg,val,seg,data/FUSeg/val/images/0571.png,data/FUSeg/val/labels/0571.png,,,1
fus_00000831,FUSeg,val,seg,data/FUSeg/val/images/0577.png,data/FUSeg/val/labels/0577.png,,,1
fus_00000832,FUSeg,val,seg,data/FUSeg/val/images/0578.png,data/FUSeg/val/labels/0578.png,,,1
fus_00000833,FUSeg,val,seg,data/FUSeg/val/images/0580.png,data/FUSeg/val/labels/0580.png,,,1
fus_00000834,FUSeg,val,seg,data/FUSeg/val/images/0582.png,data/FUSeg/val/labels/0582.png,,,1
fus_00000835,FUSeg,val,seg,data/FUSeg/val/images/0585.png,data/FUSeg/val/labels/0585.png,,,1
fus_00000836,FUSeg,val,seg,data/FUSeg/val/images/0588.png,data/FUSeg/val/labels/0588.png,,,1
fus_00000837,FUSeg,val,seg,data/FUSeg/val/images/0591.png,data/FUSeg/val/labels/0591.png,,,1
fus_00000838,FUSeg,val,seg,data/FUSeg/val/images/0592.png,data/FUSeg/val/labels/0592.png,,,1
fus_00000839,FUSeg,val,seg,data/FUSeg/val/images/0593.png,data/FUSeg/val/labels/0593.png,,,1
fus_00000840,FUSeg,val,seg,data/FUSeg/val/images/0596.png,data/FUSeg/val/labels/0596.png,,,1
fus_00000841,FUSeg,val,seg,data/FUSeg/val/images/0602.png,data/FUSeg/val/labels/0602.png,,,1
fus_00000842,FUSeg,val,seg,data/FUSeg/val/images/0603.png,data/FUSeg/val/labels/0603.png,,,1
fus_00000843,FUSeg,val,seg,data/FUSeg/val/images/0604.png,data/FUSeg/val/labels/0604.png,,,1
fus_00000844,FUSeg,val,seg,data/FUSeg/val/images/0607.png,data/FUSeg/val/labels/0607.png,,,1
fus_00000845,FUSeg,val,seg,data/FUSeg/val/images/0612.png,data/FUSeg/val/labels/0612.png,,,1
fus_00000846,FUSeg,val,seg,data/FUSeg/val/images/0613.png,data/FUSeg/val/labels/0613.png,,,1
fus_00000847,FUSeg,val,seg,data/FUSeg/val/images/0615.png,data/FUSeg/val/labels/0615.png,,,1
fus_00000848,FUSeg,val,seg,data/FUSeg/val/images/0616.png,data/FUSeg/val/labels/0616.png,,,1
fus_00000849,FUSeg,val,seg,data/FUSeg/val/images/0626.png,data/FUSeg/val/labels/0626.png,,,1
fus_00000850,FUSeg,val,seg,data/FUSeg/val/images/0627.png,data/FUSeg/val/labels/0627.png,,,1
fus_00000851,FUSeg,val,seg,data/FUSeg/val/images/0630.png,data/FUSeg/val/labels/0630.png,,,1
fus_00000852,FUSeg,val,seg,data/FUSeg/val/images/0635.png,data/FUSeg/val/labels/0635.png,,,1
fus_00000853,FUSeg,val,seg,data/FUSeg/val/images/0638.png,data/FUSeg/val/labels/0638.png,,,1
fus_00000854,FUSeg,val,seg,data/FUSeg/val/images/0642.png,data/FUSeg/val/labels/0642.png,,,1
fus_00000855,FUSeg,val,seg,data/FUSeg/val/images/0643.png,data/FUSeg/val/labels/0643.png,,,1
fus_00000856,FUSeg,val,seg,data/FUSeg/val/images/0644.png,data/FUSeg/val/labels/0644.png,,,1
fus_00000857,FUSeg,val,seg,data/FUSeg/val/images/0645.png,data/FUSeg/val/labels/0645.png,,,1
fus_00000858,FUSeg,val,seg,data/FUSeg/val/images/0647.png,data/FUSeg/val/labels/0647.png,,,1
fus_00000859,FUSeg,val,seg,data/FUSeg/val/images/0651.png,data/FUSeg/val/labels/0651.png,,,1
fus_00000860,FUSeg,val,seg,data/FUSeg/val/images/0652.png,data/FUSeg/val/labels/0652.png,,,1
fus_00000861,FUSeg,val,seg,data/FUSeg/val/images/0653.png,data/FUSeg/val/labels/0653.png,,,1
fus_00000862,FUSeg,val,seg,data/FUSeg/val/images/0655.png,data/FUSeg/val/labels/0655.png,,,1
fus_00000863,FUSeg,val,seg,data/FUSeg/val/images/0657.png,data/FUSeg/val/labels/0657.png,,,1
fus_00000864,FUSeg,val,seg,data/FUSeg/val/images/0658.png,data/FUSeg/val/labels/0658.png,,,1
fus_00000865,FUSeg,val,seg,data/FUSeg/val/images/0674.png,data/FUSeg/val/labels/0674.png,,,1
fus_00000866,FUSeg,val,seg,data/FUSeg/val/images/0679.png,data/FUSeg/val/labels/0679.png,,,1
fus_00000867,FUSeg,val,seg,data/FUSeg/val/images/0680.png,data/FUSeg/val/labels/0680.png,,,1
fus_00000868,FUSeg,val,seg,data/FUSeg/val/images/0682.png,data/FUSeg/val/labels/0682.png,,,1
fus_00000869,FUSeg,val,seg,data/FUSeg/val/images/0683.png,data/FUSeg/val/labels/0683.png,,,1
fus_00000870,FUSeg,val,seg,data/FUSeg/val/images/0685.png,data/FUSeg/val/labels/0685.png,,,1
fus_00000871,FUSeg,val,seg,data/FUSeg/val/images/0686.png,data/FUSeg/val/labels/0686.png,,,1
fus_00000872,FUSeg,val,seg,data/FUSeg/val/images/0689.png,data/FUSeg/val/labels/0689.png,,,1
fus_00000873,FUSeg,val,seg,data/FUSeg/val/images/0691.png,data/FUSeg/val/labels/0691.png,,,1
fus_00000874,FUSeg,val,seg,data/FUSeg/val/images/0692.png,data/FUSeg/val/labels/0692.png,,,1
fus_00000875,FUSeg,val,seg,data/FUSeg/val/images/0698.png,data/FUSeg/val/labels/0698.png,,,1
fus_00000876,FUSeg,val,seg,data/FUSeg/val/images/0702.png,data/FUSeg/val/labels/0702.png,,,1
fus_00000877,FUSeg,val,seg,data/FUSeg/val/images/0705.png,data/FUSeg/val/labels/0705.png,,,1
fus_00000878,FUSeg,val,seg,data/FUSeg/val/images/0706.png,data/FUSeg/val/labels/0706.png,,,1
fus_00000879,FUSeg,val,seg,data/FUSeg/val/images/0707.png,data/FUSeg/val/labels/0707.png,,,1
fus_00000880,FUSeg,val,seg,data/FUSeg/val/images/0711.png,data/FUSeg/val/labels/0711.png,,,1
fus_00000881,FUSeg,val,seg,data/FUSeg/val/images/0712.png,data/FUSeg/val/labels/0712.png,,,1
fus_00000882,FUSeg,val,seg,data/FUSeg/val/images/0715.png,data/FUSeg/val/labels/0715.png,,,1
fus_00000883,FUSeg,val,seg,data/FUSeg/val/images/0717.png,data/FUSeg/val/labels/0717.png,,,1
fus_00000884,FUSeg,val,seg,data/FUSeg/val/images/0718.png,data/FUSeg/val/labels/0718.png,,,1
fus_00000885,FUSeg,val,seg,data/FUSeg/val/images/0721.png,data/FUSeg/val/labels/0721.png,,,1
fus_00000886,FUSeg,val,seg,data/FUSeg/val/images/0725.png,data/FUSeg/val/labels/0725.png,,,1
fus_00000887,FUSeg,val,seg,data/FUSeg/val/images/0728.png,data/FUSeg/val/labels/0728.png,,,1
fus_00000888,FUSeg,val,seg,data/FUSeg/val/images/0729.png,data/FUSeg/val/labels/0729.png,,,1
fus_00000889,FUSeg,val,seg,data/FUSeg/val/images/0730.png,data/FUSeg/val/labels/0730.png,,,1
fus_00000890,FUSeg,val,seg,data/FUSeg/val/images/0738.png,data/FUSeg/val/labels/0738.png,,,1
fus_00000891,FUSeg,val,seg,data/FUSeg/val/images/0740.png,data/FUSeg/val/labels/0740.png,,,1
fus_00000892,FUSeg,val,seg,data/FUSeg/val/images/0745.png,data/FUSeg/val/labels/0745.png,,,1
fus_00000893,FUSeg,val,seg,data/FUSeg/val/images/0747.png,data/FUSeg/val/labels/0747.png,,,1
fus_00000894,FUSeg,val,seg,data/FUSeg/val/images/0748.png,data/FUSeg/val/labels/0748.png,,,1
fus_00000895,FUSeg,val,seg,data/FUSeg/val/images/0753.png,data/FUSeg/val/labels/0753.png,,,1
fus_00000896,FUSeg,val,seg,data/FUSeg/val/images/0754.png,data/FUSeg/val/labels/0754.png,,,1
fus_00000897,FUSeg,val,seg,data/FUSeg/val/images/0757.png,data/FUSeg/val/labels/0757.png,,,1
fus_00000898,FUSeg,val,seg,data/FUSeg/val/images/0761.png,data/FUSeg/val/labels/0761.png,,,1
fus_00000899,FUSeg,val,seg,data/FUSeg/val/images/0763.png,data/FUSeg/val/labels/0763.png,,,1
fus_00000900,FUSeg,val,seg,data/FUSeg/val/images/0765.png,data/FUSeg/val/labels/0765.png,,,1
fus_00000901,FUSeg,val,seg,data/FUSeg/val/images/0768.png,data/FUSeg/val/labels/0768.png,,,1
fus_00000902,FUSeg,val,seg,data/FUSeg/val/images/0770.png,data/FUSeg/val/labels/0770.png,,,1
fus_00000903,FUSeg,val,seg,data/FUSeg/val/images/0775.png,data/FUSeg/val/labels/0775.png,,,1
fus_00000904,FUSeg,val,seg,data/FUSeg/val/images/0781.png,data/FUSeg/val/labels/0781.png,,,1
fus_00000905,FUSeg,val,seg,data/FUSeg/val/images/0786.png,data/FUSeg/val/labels/0786.png,,,1
fus_00000906,FUSeg,val,seg,data/FUSeg/val/images/0793.png,data/FUSeg/val/labels/0793.png,,,1
fus_00000907,FUSeg,val,seg,data/FUSeg/val/images/0795.png,data/FUSeg/val/labels/0795.png,,,1
fus_00000908,FUSeg,val,seg,data/FUSeg/val/images/0796.png,data/FUSeg/val/labels/0796.png,,,1
fus_00000909,FUSeg,val,seg,data/FUSeg/val/images/0797.png,data/FUSeg/val/labels/0797.png,,,1
fus_00000910,FUSeg,val,seg,data/FUSeg/val/images/0798.png,data/FUSeg/val/labels/0798.png,,,1
fus_00000911,FUSeg,val,seg,data/FUSeg/val/images/0802.png,data/FUSeg/val/labels/0802.png,,,1
fus_00000912,FUSeg,val,seg,data/FUSeg/val/images/0806.png,data/FUSeg/val/labels/0806.png,,,1
fus_00000913,FUSeg,val,seg,data/FUSeg/val/images/0807.png,data/FUSeg/val/labels/0807.png,,,1
fus_00000914,FUSeg,val,seg,data/FUSeg/val/images/0808.png,data/FUSeg/val/labels/0808.png,,,1
fus_00000915,FUSeg,val,seg,data/FUSeg/val/images/0809.png,data/FUSeg/val/labels/0809.png,,,1
fus_00000916,FUSeg,val,seg,data/FUSeg/val/images/0812.png,data/FUSeg/val/labels/0812.png,,,1
fus_00000917,FUSeg,val,seg,data/FUSeg/val/images/0813.png,data/FUSeg/val/labels/0813.png,,,1
fus_00000918,FUSeg,val,seg,data/FUSeg/val/images/0814.png,data/FUSeg/val/labels/0814.png,,,1
fus_00000919,FUSeg,val,seg,data/FUSeg/val/images/0816.png,data/FUSeg/val/labels/0816.png,,,1
fus_00000920,FUSeg,val,seg,data/FUSeg/val/images/0818.png,data/FUSeg/val/labels/0818.png,,,1
fus_00000921,FUSeg,val,seg,data/FUSeg/val/images/0820.png,data/FUSeg/val/labels/0820.png,,,1
fus_00000922,FUSeg,val,seg,data/FUSeg/val/images/0824.png,data/FUSeg/val/labels/0824.png,,,1
fus_00000923,FUSeg,val,seg,data/FUSeg/val/images/0825.png,data/FUSeg/val/labels/0825.png,,,1
fus_00000924,FUSeg,val,seg,data/FUSeg/val/images/0827.png,data/FUSeg/val/labels/0827.png,,,1
fus_00000925,FUSeg,val,seg,data/FUSeg/val/images/0830.png,data/FUSeg/val/labels/0830.png,,,1
fus_00000926,FUSeg,val,seg,data/FUSeg/val/images/0831.png,data/FUSeg/val/labels/0831.png,,,1
fus_00000927,FUSeg,val,seg,data/FUSeg/val/images/0832.png,data/FUSeg/val/labels/0832.png,,,1
fus_00000928,FUSeg,val,seg,data/FUSeg/val/images/0833.png,data/FUSeg/val/labels/0833.png,,,1
fus_00000929,FUSeg,val,seg,data/FUSeg/val/images/0834.png,data/FUSeg/val/labels/0834.png,,,1
fus_00000930,FUSeg,val,seg,data/FUSeg/val/images/0835.png,data/FUSeg/val/labels/0835.png,,,1
fus_00000931,FUSeg,val,seg,data/FUSeg/val/images/0837.png,data/FUSeg/val/labels/0837.png,,,1
fus_00000932,FUSeg,val,seg,data/FUSeg/val/images/0842.png,data/FUSeg/val/labels/0842.png,,,1
fus_00000933,FUSeg,val,seg,data/FUSeg/val/images/0844.png,data/FUSeg/val/labels/0844.png,,,1
fus_00000934,FUSeg,val,seg,data/FUSeg/val/images/0847.png,data/FUSeg/val/labels/0847.png,,,1
fus_00000935,FUSeg,val,seg,data/FUSeg/val/images/0849.png,data/FUSeg/val/labels/0849.png,,,1
fus_00000936,FUSeg,val,seg,data/FUSeg/val/images/0851.png,data/FUSeg/val/labels/0851.png,,,1
fus_00000937,FUSeg,val,seg,data/FUSeg/val/images/0855.png,data/FUSeg/val/labels/0855.png,,,1
fus_00000938,FUSeg,val,seg,data/FUSeg/val/images/0861.png,data/FUSeg/val/labels/0861.png,,,1
fus_00000939,FUSeg,val,seg,data/FUSeg/val/images/0865.png,data/FUSeg/val/labels/0865.png,,,1
fus_00000940,FUSeg,val,seg,data/FUSeg/val/images/0866.png,data/FUSeg/val/labels/0866.png,,,1
fus_00000941,FUSeg,val,seg,data/FUSeg/val/images/0867.png,data/FUSeg/val/labels/0867.png,,,1
fus_00000942,FUSeg,val,seg,data/FUSeg/val/images/0869.png,data/FUSeg/val/labels/0869.png,,,1
fus_00000943,FUSeg,val,seg,data/FUSeg/val/images/0871.png,data/FUSeg/val/labels/0871.png,,,1
fus_00000944,FUSeg,val,seg,data/FUSeg/val/images/0873.png,data/FUSeg/val/labels/0873.png,,,1
fus_00000945,FUSeg,val,seg,data/FUSeg/val/images/0874.png,data/FUSeg/val/labels/0874.png,,,1
fus_00000946,FUSeg,val,seg,data/FUSeg/val/images/0877.png,data/FUSeg/val/labels/0877.png,,,1
fus_00000947,FUSeg,val,seg,data/FUSeg/val/images/0880.png,data/FUSeg/val/labels/0880.png,,,1
fus_00000948,FUSeg,val,seg,data/FUSeg/val/images/0881.png,data/FUSeg/val/labels/0881.png,,,1
fus_00000949,FUSeg,val,seg,data/FUSeg/val/images/0882.png,data/FUSeg/val/labels/0882.png,,,1
fus_00000950,FUSeg,val,seg,data/FUSeg/val/images/0887.png,data/FUSeg/val/labels/0887.png,,,1
fus_00000951,FUSeg,val,seg,data/FUSeg/val/images/0890.png,data/FUSeg/val/labels/0890.png,,,1
fus_00000952,FUSeg,val,seg,data/FUSeg/val/images/0894.png,data/FUSeg/val/labels/0894.png,,,1
fus_00000953,FUSeg,val,seg,data/FUSeg/val/images/0895.png,data/FUSeg/val/labels/0895.png,,,1
fus_00000954,FUSeg,val,seg,data/FUSeg/val/images/0897.png,data/FUSeg/val/labels/0897.png,,,1
fus_00000955,FUSeg,val,seg,data/FUSeg/val/images/0900.png,data/FUSeg/val/labels/0900.png,,,1
fus_00000956,FUSeg,val,seg,data/FUSeg/val/images/0901.png,data/FUSeg/val/labels/0901.png,,,1
fus_00000957,FUSeg,val,seg,data/FUSeg/val/images/0902.png,data/FUSeg/val/labels/0902.png,,,1
fus_00000958,FUSeg,val,seg,data/FUSeg/val/images/0904.png,data/FUSeg/val/labels/0904.png,,,1
fus_00000959,FUSeg,val,seg,data/FUSeg/val/images/0905.png,data/FUSeg/val/labels/0905.png,,,1
fus_00000960,FUSeg,val,seg,data/FUSeg/val/images/0906.png,data/FUSeg/val/labels/0906.png,,,1
fus_00000961,FUSeg,val,seg,data/FUSeg/val/images/0912.png,data/FUSeg/val/labels/0912.png,,,1
fus_00000962,FUSeg,val,seg,data/FUSeg/val/images/0913.png,data/FUSeg/val/labels/0913.png,,,1
fus_00000963,FUSeg,val,seg,data/FUSeg/val/images/0914.png,data/FUSeg/val/labels/0914.png,,,1
fus_00000964,FUSeg,val,seg,data/FUSeg/val/images/0922.png,data/FUSeg/val/labels/0922.png,,,1
fus_00000965,FUSeg,val,seg,data/FUSeg/val/images/0928.png,data/FUSeg/val/labels/0928.png,,,1
fus_00000966,FUSeg,val,seg,data/FUSeg/val/images/0929.png,data/FUSeg/val/labels/0929.png,,,1
fus_00000967,FUSeg,val,seg,data/FUSeg/val/images/0931.png,data/FUSeg/val/labels/0931.png,,,1
fus_00000968,FUSeg,val,seg,data/FUSeg/val/images/0933.png,data/FUSeg/val/labels/0933.png,,,1
fus_00000969,FUSeg,val,seg,data/FUSeg/val/images/0936.png,data/FUSeg/val/labels/0936.png,,,1
fus_00000970,FUSeg,val,seg,data/FUSeg/val/images/0937.png,data/FUSeg/val/labels/0937.png,,,1
fus_00000971,FUSeg,val,seg,data/FUSeg/val/images/0940.png,data/FUSeg/val/labels/0940.png,,,1
fus_00000972,FUSeg,val,seg,data/FUSeg/val/images/0942.png,data/FUSeg/val/labels/0942.png,,,1
fus_00000973,FUSeg,val,seg,data/FUSeg/val/images/0943.png,data/FUSeg/val/labels/0943.png,,,1
fus_00000974,FUSeg,val,seg,data/FUSeg/val/images/0946.png,data/FUSeg/val/labels/0946.png,,,1
fus_00000975,FUSeg,val,seg,data/FUSeg/val/images/0947.png,data/FUSeg/val/labels/0947.png,,,1
fus_00000976,FUSeg,val,seg,data/FUSeg/val/images/0948.png,data/FUSeg/val/labels/0948.png,,,1
fus_00000977,FUSeg,val,seg,data/FUSeg/val/images/0949.png,data/FUSeg/val/labels/0949.png,,,1
fus_00000978,FUSeg,val,seg,data/FUSeg/val/images/0951.png,data/FUSeg/val/labels/0951.png,,,1
fus_00000979,FUSeg,val,seg,data/FUSeg/val/images/0954.png,data/FUSeg/val/labels/0954.png,,,1
fus_00000980,FUSeg,val,seg,data/FUSeg/val/images/0955.png,data/FUSeg/val/labels/0955.png,,,1
fus_00000981,FUSeg,val,seg,data/FUSeg/val/images/0958.png,data/FUSeg/val/labels/0958.png,,,1
fus_00000982,FUSeg,val,seg,data/FUSeg/val/images/0960.png,data/FUSeg/val/labels/0960.png,,,1
fus_00000983,FUSeg,val,seg,data/FUSeg/val/images/0961.png,data/FUSeg/val/labels/0961.png,,,1
fus_00000984,FUSeg,val,seg,data/FUSeg/val/images/0962.png,data/FUSeg/val/labels/0962.png,,,1
fus_00000985,FUSeg,val,seg,data/FUSeg/val/images/0963.png,data/FUSeg/val/labels/0963.png,,,1
fus_00000986,FUSeg,val,seg,data/FUSeg/val/images/0964.png,data/FUSeg/val/labels/0964.png,,,1
fus_00000987,FUSeg,val,seg,data/FUSeg/val/images/0966.png,data/FUSeg/val/labels/0966.png,,,1
fus_00000988,FUSeg,val,seg,data/FUSeg/val/images/0968.png,data/FUSeg/val/labels/0968.png,,,1
fus_00000989,FUSeg,val,seg,data/FUSeg/val/images/0971.png,data/FUSeg/val/labels/0971.png,,,1
fus_00000990,FUSeg,val,seg,data/FUSeg/val/images/0973.png,data/FUSeg/val/labels/0973.png,,,1
fus_00000991,FUSeg,val,seg,data/FUSeg/val/images/0974.png,data/FUSeg/val/labels/0974.png,,,1
fus_00000992,FUSeg,val,seg,data/FUSeg/val/images/0976.png,data/FUSeg/val/labels/0976.png,,,1
fus_00000993,FUSeg,val,seg,data/FUSeg/val/images/0978.png,data/FUSeg/val/labels/0978.png,,,1
fus_00000994,FUSeg,val,seg,data/FUSeg/val/images/0979.png,data/FUSeg/val/labels/0979.png,,,1
fus_00000995,FUSeg,val,seg,data/FUSeg/val/images/0980.png,data/FUSeg/val/labels/0980.png,,,1
fus_00000996,FUSeg,val,seg,data/FUSeg/val/images/0982.png,data/FUSeg/val/labels/0982.png,,,1
fus_00000997,FUSeg,val,seg,data/FUSeg/val/images/0983.png,data/FUSeg/val/labels/0983.png,,,1
fus_00000998,FUSeg,val,seg,data/FUSeg/val/images/0985.png,data/FUSeg/val/labels/0985.png,,,1
fus_00000999,FUSeg,val,seg,data/FUSeg/val/images/0988.png,data/FUSeg/val/labels/0988.png,,,1
fus_00001000,FUSeg,val,seg,data/FUSeg/val/images/0992.png,data/FUSeg/val/labels/0992.png,,,1
fus_00001001,FUSeg,val,seg,data/FUSeg/val/images/0993.png,data/FUSeg/val/labels/0993.png,,,1
fus_00001002,FUSeg,val,seg,data/FUSeg/val/images/0996.png,data/FUSeg/val/labels/0996.png,,,1
fus_00001003,FUSeg,val,seg,data/FUSeg/val/images/0999.png,data/FUSeg/val/labels/0999.png,,,1
fus_00001004,FUSeg,val,seg,data/FUSeg/val/images/1000.png,data/FUSeg/val/labels/1000.png,,,1
fus_00001005,FUSeg,val,seg,data/FUSeg/val/images/1001.png,data/FUSeg/val/labels/1001.png,,,1
fus_00001006,FUSeg,val,seg,data/FUSeg/val/images/1003.png,data/FUSeg/val/labels/1003.png,,,1
fus_00001007,FUSeg,val,seg,data/FUSeg/val/images/1004.png,data/FUSeg/val/labels/1004.png,,,1
fus_00001008,FUSeg,val,seg,data/FUSeg/val/images/1008.png,data/FUSeg/val/labels/1008.png,,,1
fus_00001009,FUSeg,val,seg,data/FUSeg/val/images/1009.png,data/FUSeg/val/labels/1009.png,,,1
fus_00001010,FUSeg,test,seg,data/FUSeg/test/images/1011.png,,,,0
fus_00001011,FUSeg,test,seg,data/FUSeg/test/images/1014.png,,,,0
fus_00001012,FUSeg,test,seg,data/FUSeg/test/images/1016.png,,,,0
fus_00001013,FUSeg,test,seg,data/FUSeg/test/images/1018.png,,,,0
fus_00001014,FUSeg,test,seg,data/FUSeg/test/images/1020.png,,,,0
fus_00001015,FUSeg,test,seg,data/FUSeg/test/images/1021.png,,,,0
fus_00001016,FUSeg,test,seg,data/FUSeg/test/images/1022.png,,,,0
fus_00001017,FUSeg,test,seg,data/FUSeg/test/images/1024.png,,,,0
fus_00001018,FUSeg,test,seg,data/FUSeg/test/images/1028.png,,,,0
fus_00001019,FUSeg,test,seg,data/FUSeg/test/images/1029.png,,,,0
fus_00001020,FUSeg,test,seg,data/FUSeg/test/images/1034.png,,,,0
fus_00001021,FUSeg,test,seg,data/FUSeg/test/images/1036.png,,,,0
fus_00001022,FUSeg,test,seg,data/FUSeg/test/images/1037.png,,,,0
fus_00001023,FUSeg,test,seg,data/FUSeg/test/images/1038.png,,,,0
fus_00001024,FUSeg,test,seg,data/FUSeg/test/images/1039.png,,,,0
fus_00001025,FUSeg,test,seg,data/FUSeg/test/images/1042.png,,,,0
fus_00001026,FUSeg,test,seg,data/FUSeg/test/images/1046.png,,,,0
fus_00001027,FUSeg,test,seg,data/FUSeg/test/images/1047.png,,,,0
fus_00001028,FUSeg,test,seg,data/FUSeg/test/images/1048.png,,,,0
fus_00001029,FUSeg,test,seg,data/FUSeg/test/images/1050.png,,,,0
fus_00001030,FUSeg,test,seg,data/FUSeg/test/images/1054.png,,,,0
fus_00001031,FUSeg,test,seg,data/FUSeg/test/images/1055.png,,,,0
fus_00001032,FUSeg,test,seg,data/FUSeg/test/images/1058.png,,,,0
fus_00001033,FUSeg,test,seg,data/FUSeg/test/images/1059.png,,,,0
fus_00001034,FUSeg,test,seg,data/FUSeg/test/images/1060.png,,,,0
fus_00001035,FUSeg,test,seg,data/FUSeg/test/images/1061.png,,,,0
fus_00001036,FUSeg,test,seg,data/FUSeg/test/images/1064.png,,,,0
fus_00001037,FUSeg,test,seg,data/FUSeg/test/images/1065.png,,,,0
fus_00001038,FUSeg,test,seg,data/FUSeg/test/images/1066.png,,,,0
fus_00001039,FUSeg,test,seg,data/FUSeg/test/images/1071.png,,,,0
fus_00001040,FUSeg,test,seg,data/FUSeg/test/images/1073.png,,,,0
fus_00001041,FUSeg,test,seg,data/FUSeg/test/images/1074.png,,,,0
fus_00001042,FUSeg,test,seg,data/FUSeg/test/images/1075.png,,,,0
fus_00001043,FUSeg,test,seg,data/FUSeg/test/images/1078.png,,,,0
fus_00001044,FUSeg,test,seg,data/FUSeg/test/images/1083.png,,,,0
fus_00001045,FUSeg,test,seg,data/FUSeg/test/images/1086.png,,,,0
fus_00001046,FUSeg,test,seg,data/FUSeg/test/images/1089.png,,,,0
fus_00001047,FUSeg,test,seg,data/FUSeg/test/images/1098.png,,,,0
fus_00001048,FUSeg,test,seg,data/FUSeg/test/images/1101.png,,,,0
fus_00001049,FUSeg,test,seg,data/FUSeg/test/images/1105.png,,,,0
fus_00001050,FUSeg,test,seg,data/FUSeg/test/images/1108.png,,,,0
fus_00001051,FUSeg,test,seg,data/FUSeg/test/images/1109.png,,,,0
fus_00001052,FUSeg,test,seg,data/FUSeg/test/images/1110.png,,,,0
fus_00001053,FUSeg,test,seg,data/FUSeg/test/images/1112.png,,,,0
fus_00001054,FUSeg,test,seg,data/FUSeg/test/images/1114.png,,,,0
fus_00001055,FUSeg,test,seg,data/FUSeg/test/images/1115.png,,,,0
fus_00001056,FUSeg,test,seg,data/FUSeg/test/images/1118.png,,,,0
fus_00001057,FUSeg,test,seg,data/FUSeg/test/images/1119.png,,,,0
fus_00001058,FUSeg,test,seg,data/FUSeg/test/images/1121.png,,,,0
fus_00001059,FUSeg,test,seg,data/FUSeg/test/images/1123.png,,,,0
fus_00001060,FUSeg,test,seg,data/FUSeg/test/images/1130.png,,,,0
fus_00001061,FUSeg,test,seg,data/FUSeg/test/images/1131.png,,,,0
fus_00001062,FUSeg,test,seg,data/FUSeg/test/images/1135.png,,,,0
fus_00001063,FUSeg,test,seg,data/FUSeg/test/images/1136.png,,,,0
fus_00001064,FUSeg,test,seg,data/FUSeg/test/images/1137.png,,,,0
fus_00001065,FUSeg,test,seg,data/FUSeg/test/images/1139.png,,,,0
fus_00001066,FUSeg,test,seg,data/FUSeg/test/images/1140.png,,,,0
fus_00001067,FUSeg,test,seg,data/FUSeg/test/images/1143.png,,,,0
fus_00001068,FUSeg,test,seg,data/FUSeg/test/images/1144.png,,,,0
fus_00001069,FUSeg,test,seg,data/FUSeg/test/images/1152.png,,,,0
fus_00001070,FUSeg,test,seg,data/FUSeg/test/images/1156.png,,,,0
fus_00001071,FUSeg,test,seg,data/FUSeg/test/images/1157.png,,,,0
fus_00001072,FUSeg,test,seg,data/FUSeg/test/images/1158.png,,,,0
fus_00001073,FUSeg,test,seg,data/FUSeg/test/images/1159.png,,,,0
fus_00001074,FUSeg,test,seg,data/FUSeg/test/images/1160.png,,,,0
fus_00001075,FUSeg,test,seg,data/FUSeg/test/images/1163.png,,,,0
fus_00001076,FUSeg,test,seg,data/FUSeg/test/images/1165.png,,,,0
fus_00001077,FUSeg,test,seg,data/FUSeg/test/images/1168.png,,,,0
fus_00001078,FUSeg,test,seg,data/FUSeg/test/images/1171.png,,,,0
fus_00001079,FUSeg,test,seg,data/FUSeg/test/images/1173.png,,,,0
fus_00001080,FUSeg,test,seg,data/FUSeg/test/images/1174.png,,,,0
fus_00001081,FUSeg,test,seg,data/FUSeg/test/images/1176.png,,,,0
fus_00001082,FUSeg,test,seg,data/FUSeg/test/images/1177.png,,,,0
fus_00001083,FUSeg,test,seg,data/FUSeg/test/images/1183.png,,,,0
fus_00001084,FUSeg,test,seg,data/FUSeg/test/images/1190.png,,,,0
fus_00001085,FUSeg,test,seg,data/FUSeg/test/images/1194.png,,,,0
fus_00001086,FUSeg,test,seg,data/FUSeg/test/images/1196.png,,,,0
fus_00001087,FUSeg,test,seg,data/FUSeg/test/images/1198.png,,,,0
